iter	Logloss
247	0.00354688165
248	0.00354688165
249	0.003546927731
250	0.003546927731
251	0.003546927731
252	0.003546927731
253	0.003546877345
254	0.003546877345
255	0.003546877345
256	0.003546877345
257	0.003546877345
258	0.003546877345
259	0.003546877345
260	0.003546877345
261	0.003546877345
262	0.003546877345
263	0.003546877345
264	0.003546877345
265	0.003546877345
266	0.003546877345
267	0.003531382408
268	0.003531373856
269	0.003531366747
270	0.003531359217
271	0.003531339291
272	0.003531324132
273	0.003531360839
274	0.003531301082
275	0.003531296235
276	0.003531332803
277	0.003531271303
278	0.003531257845
279	0.003531257845
280	0.003531257845
281	0.003531257845
282	0.003531257845
283	0.003531257845
284	0.003531257845
285	0.003531257845
286	0.003531257845
287	0.003531257845
288	0.003531257845
289	0.003531257845
290	0.003531257845
291	0.003531257845
292	0.003531245789
293	0.003531245789
294	0.003531245789
295	0.003531245789
296	0.003531245789
297	0.003531245789
298	0.003531245789
299	0.003531245789
300	0.003531245789
301	0.003531245789
302	0.003531236818
303	0.003531224361
304	0.003531224361
305	0.003531224361
306	0.003531224361
307	0.003531224361
308	0.003531224361
309	0.003531224361
310	0.003531224361
311	0.003531224361
312	0.003531224361
313	0.003531219916
314	0.003531219916
315	0.003531219916
316	0.003531219916
317	0.003531219916
318	0.003531219916
319	0.003531219916
320	0.003531219916
321	0.003531219916
322	0.003531219916
323	0.003531219916
324	0.003531219916
325	0.003531219916
326	0.003531219916
327	0.003531219916
328	0.003531219916
329	0.003531219916
330	0.003531219916
331	0.003531219916
332	0.003531219916
333	0.003531219916
334	0.003531219916
335	0.003531219916
336	0.003531219916
337	0.003531219916
338	0.003531219916
339	0.003531219916
340	0.003531219916
341	0.003531219916
342	0.003531219916
343	0.003531219916
344	0.003531219916
345	0.003531219916
346	0.003531219916
347	0.003531219916
348	0.003531219916
349	0.003531219916
350	0.003531219916
351	0.003531219916
352	0.003531219916
353	0.003531219916
354	0.003531219916
355	0.003531219916
356	0.003531219916
357	0.003531219916
358	0.003531219916
359	0.003531219916
360	0.003531219916
361	0.003531219916
362	0.003531219916
363	0.003531219916
364	0.003531219916
365	0.003531219916
366	0.003531219916
367	0.003531219916
368	0.003531219916
369	0.003531219916
370	0.003531219916
371	0.003531219916
372	0.003531219916
373	0.003531219916
374	0.003531219916
375	0.003531219916
376	0.003531219916
377	0.003531219916
378	0.003531219916
379	0.003531219916
380	0.003531219916
381	0.003531219916
382	0.003531219916
383	0.003531219916
384	0.003531219916
385	0.003531219916
386	0.003531219916
387	0.003531219916
388	0.003531219916
389	0.003531219916
390	0.003531219916
391	0.003531219916
392	0.003531219916
393	0.003531219916
394	0.003531211064
395	0.003531211064
396	0.003531211064
397	0.003531211064
398	0.003531211064
399	0.003531211064
400	0.003531211064
401	0.003531211064
402	0.003531211064
403	0.003531211064
404	0.003531211064
405	0.003531211064
406	0.003531211064
407	0.003531211064
408	0.003531211064
409	0.003531211064
410	0.003531211064
411	0.003531211064
412	0.003531211064
413	0.003531211064
414	0.003531211064
415	0.003531211064
416	0.003531211064
417	0.003531211064
418	0.003531211064
419	0.003531211064
420	0.003531211064
421	0.003531211064
422	0.003531211064
423	0.003531211064
424	0.003531211064
425	0.003531211064
426	0.003531211064
427	0.003531211064
428	0.003531211064
429	0.003531211064
430	0.003519492674
431	0.003519492674
432	0.003519468803
433	0.003519488349
434	0.003519488349
435	0.003519488349
436	0.003519488349
437	0.003519488349
438	0.003519488349
439	0.003519488349
440	0.003519488349
441	0.003519488349
442	0.003519488349
443	0.003519488349
444	0.003519488349
445	0.003519488349
446	0.003519488349
447	0.003519488349
448	0.003519488349
449	0.003519488349
450	0.003519488349
451	0.003519488349
452	0.003519488349
453	0.003519488349
454	0.003519488349
455	0.003519488349
456	0.003519488349
457	0.003519488349
458	0.003519488349
459	0.003519488349
460	0.003519488349
461	0.003519488349
462	0.003519488349
463	0.003519488349
464	0.003519488349
465	0.003519488349
466	0.003519488349
467	0.003519488349
468	0.003519488349
469	0.003519488349
470	0.003519488349
471	0.003519488349
472	0.003519488349
473	0.003519488349
474	0.003519488349
475	0.003519488349
476	0.003519488349
477	0.003519488349
478	0.003519488349
479	0.003519488349
480	0.003519488349
481	0.003519488349
482	0.003519488349
483	0.003519488349
484	0.003519488349
485	0.003519488349
486	0.003519488349
487	0.003519488349
488	0.003519488349
489	0.003519488349
490	0.003519488349
491	0.003519488349
492	0.003519488349
493	0.003519488349
494	0.003519488349
495	0.003519488349
496	0.003519488349
497	0.003519488349
498	0.003519488349
499	0.003519488349
500	0.003519488349
501	0.003519488349
502	0.003519488349
503	0.003519488349
504	0.003519488349
505	0.003519488349
506	0.003519488349
507	0.003519488349
508	0.003519488349
509	0.003519488349
510	0.003519488349
511	0.003519488349
512	0.003519488349
513	0.003519488349
514	0.003519488349
515	0.003519488349
516	0.003519488349
517	0.003519488349
518	0.003519488349
519	0.003519488349
520	0.003519488349
521	0.003519488349
522	0.003519488349
523	0.003519488349
524	0.003519488349
525	0.003519488349
526	0.003519488349
527	0.003519488349
528	0.003519488349
529	0.003519488349
530	0.003519488349
531	0.003519488349
532	0.003519488349
533	0.003519488349
534	0.003519488349
535	0.003519488349
536	0.003519488349
537	0.003519488349
538	0.003519488349
539	0.003519488349
540	0.003519488349
541	0.003519488349
542	0.003519488349
543	0.003519488349
544	0.003519488349
545	0.003519488349
546	0.003519488349
547	0.003519488349
548	0.003519488349
549	0.003519488349
550	0.003519488349
551	0.003519488349
552	0.003519488349
553	0.003519488349
554	0.003519488349
555	0.003519488349
556	0.003519488349
557	0.003519488349
558	0.003519488349
559	0.003519488349
560	0.003519488349
561	0.003519488349
562	0.003519488349
563	0.003519488349
564	0.003519488349
565	0.003519488349
566	0.003519488349
567	0.003519488349
568	0.003519488349
569	0.003519488349
570	0.003519488349
571	0.003519488349
572	0.003519488349
573	0.003519488349
574	0.003519488349
575	0.003519488349
576	0.003519488349
577	0.003519488349
578	0.003519488349
579	0.003519488349
580	0.003519488349
581	0.003519488349
582	0.003519488349
583	0.003519488349
584	0.003519488349
585	0.003519488349
586	0.003519488349
587	0.003519488349
588	0.003519488349
589	0.003519488349
590	0.003519488349
591	0.003519488349
592	0.003519488349
593	0.003519488349
594	0.003519488349
595	0.003519488349
596	0.003519488349
597	0.003519488349
598	0.003519488349
599	0.003519488349
600	0.003519488349
601	0.003519488349
602	0.003519488349
603	0.003519488349
604	0.003519488349
605	0.003519488349
606	0.003519488349
607	0.003519471086
608	0.003519420961
609	0.003519404179
610	0.003519441367
611	0.003519384533
612	0.00351937426
613	0.003519360542
614	0.003519352912
615	0.003519342659
616	0.003519331845
617	0.003519315323
618	0.003519300063
619	0.003519289509
620	0.003519289509
621	0.00351933635
622	0.003519278134
623	0.003519271866
624	0.003519301805
625	0.003519242007
626	0.003519238763
627	0.003519262634
628	0.003519207923
629	0.003519202776
630	0.003519226647
631	0.003519179746
632	0.003519167009
633	0.003519167009
634	0.003519167009
635	0.003519167009
636	0.003519167009
637	0.003519167009
638	0.003519167009
639	0.003519167009
640	0.003519167009
641	0.003519167009
642	0.003519167009
643	0.003519167009
644	0.003519167009
645	0.003519167009
646	0.003519167009
647	0.003519167009
648	0.003519167009
649	0.003519167009
650	0.003519167009
651	0.003519167009
652	0.0034916601
653	0.003470313307
654	0.00344680964
655	0.00344680964
656	0.003398296282
657	0.003377638228
658	0.003355909558
659	0.003322170917
660	0.003263763589
661	0.003240895392
662	0.00320876557
663	0.003157834868
664	0.003106254678
665	0.003075355131
666	0.003041017899
667	0.003026068454
668	0.003002096156
669	0.002982587101
670	0.00294159739
671	0.002922240664
672	0.002889216165
673	0.002872173208
674	0.002856405284
675	0.002829791039
676	0.002829787895
677	0.002816977561
678	0.002816973906
679	0.002805257188
680	0.002805257188
681	0.002805232917
682	0.002770291356
683	0.002770291356
684	0.002751600219
685	0.002751637588
686	0.002751639931
687	0.002751581234
688	0.002751570921
689	0.002717362857
690	0.002717362857
691	0.002700582052
692	0.002651775982
693	0.002632906692
694	0.002593634902
695	0.002593675134
696	0.002593605283
697	0.002579357073
698	0.002579340531
699	0.002579314067
700	0.002554632223
701	0.00254751802
702	0.00253352292
703	0.00253352292
704	0.00253352292
705	0.00253352292
706	0.00253352292
707	0.00253352292
708	0.00253352292
709	0.00253352292
710	0.00253352292
711	0.00253352292
712	0.00253352292
713	0.00253352292
714	0.00253352292
715	0.00253352292
716	0.00253352292
717	0.00253352292
718	0.002533564154
719	0.002533564154
720	0.002533564154
721	0.002533564154
722	0.002533564154
723	0.002533564154
724	0.002523563045
725	0.002512666928
726	0.002481963828
727	0.002470416942
728	0.002440299756
729	0.002440299756
730	0.002440299756
731	0.002440299756
732	0.002440299756
733	0.002440299756
734	0.002440269897
735	0.002425549861
736	0.002413092718
737	0.002375431819
738	0.002375399167
739	0.002375399167
740	0.002359307741
741	0.002349704501
742	0.002334117754
743	0.002327608081
744	0.002304804808
745	0.002304825725
746	0.002304816623
747	0.002304816623
748	0.002304744149
749	0.002304744149
750	0.002304744149
751	0.002286497591
752	0.002271814764
753	0.002256528008
754	0.002256528008
755	0.002256522241
756	0.002256561812
757	0.002256513229
758	0.002256497839
759	0.002256484602
760	0.002241137507
761	0.002227470996
762	0.002227419599
763	0.002227419599
764	0.002227454454
765	0.002227402687
766	0.002227376042
767	0.002227333747
768	0.002197106247
769	0.002185765851
770	0.002185765851
771	0.002185765851
772	0.002185765851
773	0.002185765851
774	0.002185765851
775	0.002185765851
776	0.002185765851
777	0.002185765851
778	0.002185765851
779	0.002185765851
780	0.002185765851
781	0.002185765851
782	0.002185765851
783	0.002185765851
784	0.002185765851
785	0.002185765851
786	0.002185765851
787	0.002185765851
788	0.002185765851
789	0.00217026857
790	0.00217026857
791	0.00217026857
792	0.00217026857
793	0.00217026857
794	0.00217026857
795	0.00217026857
796	0.00217026857
797	0.00217026857
798	0.00217026857
799	0.00217026857
800	0.00217026857
801	0.00217026857
802	0.00217026857
803	0.00217026857
804	0.00217026857
805	0.00217026857
806	0.00217026857
807	0.00217026857
808	0.00217026857
809	0.00217026857
810	0.00217026857
811	0.00217026857
812	0.00217026857
813	0.00217026857
814	0.00217026857
815	0.00217026857
816	0.00217026857
817	0.00217026857
818	0.00217026857
819	0.00217026857
820	0.00217026857
821	0.00217026857
822	0.00217026857
823	0.00217026857
824	0.00217026857
825	0.00217026857
826	0.00217026857
827	0.00217026857
828	0.00217026857
829	0.00217026857
830	0.00217026857
831	0.00217026857
832	0.00217026857
833	0.00217026857
834	0.00217026857
835	0.00217026857
836	0.00217026857
837	0.00217026857
838	0.00217026857
839	0.00217026857
840	0.00217026857
841	0.00217026857
842	0.00217026857
843	0.00217026857
844	0.00217026857
845	0.00217026857
846	0.00217026857
847	0.00217026857
848	0.00217026857
849	0.00217026857
850	0.00217026857
851	0.00217026857
852	0.00217026857
853	0.00217026857
854	0.00217026857
855	0.00217026857
856	0.00217026857
857	0.00217026857
858	0.00217026857
859	0.00217026857
860	0.00217026857
861	0.00217026857
862	0.00217026857
863	0.00217026857
864	0.00217026857
865	0.00217026857
866	0.00217026857
867	0.00217026857
868	0.00217026857
869	0.00217026857
870	0.00217026857
871	0.00217026857
872	0.00217026857
873	0.00217026857
874	0.00217026857
875	0.00217026857
876	0.00217026857
877	0.00217026857
878	0.00217026857
879	0.00217026857
880	0.00217026857
881	0.00217026857
882	0.00217026857
883	0.00217026857
884	0.00217026857
885	0.00217026857
886	0.00217026857
887	0.00217026857
888	0.00217026857
889	0.00217026857
890	0.00217026857
891	0.00217026857
892	0.00217026857
893	0.00217026857
894	0.00217026857
895	0.00217026857
896	0.00217026857
897	0.00217026857
898	0.00217026857
899	0.00217026857
900	0.00217026857
901	0.00217026857
902	0.00217026857
903	0.00217026857
904	0.00217026857
905	0.00217026857
906	0.00217026857
907	0.00217026857
908	0.00217026857
909	0.00217026857
910	0.00217026857
911	0.00217026857
912	0.00217026857
913	0.00217026857
914	0.00217026857
915	0.00217026857
916	0.00217026857
917	0.00217026857
918	0.00217026857
919	0.00217026857
920	0.00217026857
921	0.00217026857
922	0.00217026857
923	0.00217026857
924	0.00217026857
925	0.00217026857
926	0.00217026857
927	0.00217026857
928	0.00217026857
929	0.00217026857
930	0.00217026857
931	0.00217026857
932	0.00217026857
933	0.00217026857
934	0.00217026857
935	0.00217026857
936	0.00217026857
937	0.00217026857
938	0.00217026857
939	0.00217026857
940	0.00217026857
941	0.00217026857
942	0.00217026857
943	0.00217026857
944	0.00217026857
945	0.00217026857
946	0.00217026857
947	0.00217026857
948	0.00217026857
949	0.00217026857
950	0.00217026857
951	0.00217026857
952	0.00217026857
953	0.00217026857
954	0.00217026857
955	0.00217026857
956	0.00217026857
957	0.00217026857
958	0.00217026857
959	0.00217026857
960	0.00217026857
961	0.00217026857
962	0.00217026857
963	0.00217026857
964	0.00217026857
965	0.00217026857
966	0.00217026857
967	0.00217026857
968	0.00217026857
969	0.00217026857
970	0.00217026857
971	0.00217026857
972	0.00217026857
973	0.00217026857
974	0.00217026857
975	0.00217026857
976	0.00217026857
977	0.00217026857
978	0.00217026857
979	0.00217026857
980	0.00217026857
981	0.00217026857
982	0.00217026857
983	0.00217026857
984	0.00217026857
985	0.00217026857
986	0.00217026857
987	0.00217026857
988	0.00217026857
989	0.00217026857
990	0.00217026857
991	0.00217026857
992	0.00217026857
993	0.00217026857
994	0.00217026857
995	0.00217026857
996	0.00217026857
997	0.00217026857
998	0.00217026857
999	0.00217026857
